"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"M3","~","Z2","d2",5.72496714129228,3.42674882630749,1.67067019833527,0.0947868384212085,2.63280481473479,16.306291708917
"M3","~","Z3","d3",0,0,NA,NA,0,0
"M3","~","Z4","d4",1.28261963102706,1.46568243333308,0.875100636984694,0.381519150526532,-0.40406203987515,4.89370466231672
"M4","~","Z1","l1",3.73918418125488,7.26874089505455,0.514419792264011,0.606958524395793,-8.70428853028562,16.9417649197362
"M4","~","Z2","l2",-0.0770830879770927,0.509829630058962,-0.151193817370281,0.879822827255054,-1.00893546195661,0.937702622298727
"M4","~","Z3","l3",0,0,NA,NA,0,0
"M4","~","Z4","l4",-0.0316166484475209,0.161431675698801,-0.19585157814078,0.844726338224063,-0.295985469327229,0.290010845063272
"M5","~","Z1","k1",-1.44200812662695,19.6229868134723,-0.0734856594632644,0.941419655310446,-35.8330806497222,32.156049970343
"M5","~","Z2","k2",-0.664370746350337,1.36223921936493,-0.487704903005261,0.625758878377781,-3.97805363766296,1.28138665841345
"M5","~","Z3","k3",0,0,NA,NA,0,0
"M5","~","Z4","k4",0.0315272236038093,0.469677817701441,0.0671252131048058,0.946482022003771,-0.882759768262904,0.847212075415086
"Y","~","M1","m1",0.0439941517207412,0.155212940430323,0.283443839146201,0.776836626849432,-0.224498587270144,0.420056156543336
"Y","~","M2","m2",0.981078631791443,0.650800643725445,1.50749486997332,0.131683857804656,-0.90329381651231,1.94893076790781
"Y","~","M3","m3",-0.0649333570483676,0.250445991856228,-0.259270897358355,0.795426232383321,-0.44951569757565,0.54598759973914
"Y","~","M4","m4",-0.12296000652258,0.209476394743547,-0.586987410553417,0.55721216195876,-0.64808875853522,0.186417896959475
"Y","~","M5","m5",0.0169248942265482,0.0943257540566218,0.179430256305065,0.85759987578531,-0.263396462537722,0.0793282755777311
"Y","~","Z1","c1",-60.6129339944402,0.28425816872556,-213.231986493798,0,-60.9388604370093,-60.3325673002171
"Y","~","Z2","c2",0.357672395770336,2.40808722676064,0.14852966777764,0.881924774115814,-4.52951823895838,4.69134164566607
"Y","~","Z3","c3",0,0,NA,NA,0,0
"Y","~","Z4","c4",0.439279597696546,0.77865930834936,0.564148650104437,0.572652971074592,-1.56632937625101,1.46158804758294
"x1","~~","x1","",0.0164383449020861,0.0113079474977018,1.45369837500811,0.14602994891564,0.0159850345067856,0.0485845908794681
"x4","~~","x4","",0.52659933321858,0.231342806561754,2.27627277910632,0.0228296882889121,0.165733100874333,1.05167901819672
"x5","~~","x5","",0.36420117396215,0.0532491835517617,6.83956353261498,7.94342369658807e-12,0.247727467071776,0.459107805724511
"x6","~~","x6","",0.237015829973335,0.0578463473402094,4.09733441904953,4.17934914562768e-05,0.133144623283865,0.356531404062359
"x7","~~","x7","",0.155677563719992,0.0587502265948135,2.64982065164895,0.00805345098354437,0.0457193484851766,0.279150077887606
"x9","~~","x9","",0.50418910808967,0.088685346979863,5.68514557657593,1.30701276468415e-08,0.332158703929114,0.675463658672566
"x10","~~","x10","",0.110920447824347,0.0312772567168746,3.54636114120915,0.000390590528358326,0.046541659019098,0.167385801104417
"x11","~~","x11","",0.240319887094216,0.0312269027283657,7.69592454252327,1.3988810110277e-14,0.171408031166726,0.298586587617805
"x12","~~","x12","",0.542350614459072,0.0771810921246387,7.02698808126785,2.1103119252075e-12,0.380254159507733,0.673558732590288
"x13","~~","x13","",0.42729908645416,0.0646054911669822,6.61397473706599,3.74136277514481e-11,0.303508998845409,0.539095361898212
"x16","~~","x16","",0,0,NA,NA,0,0
"M1","~~","M1","",2.58977049411716,0.636439280672088,4.06915564888189,4.71838195328367e-05,1.49383041641974,3.92131672217661
"M2","~~","M2","",-0.0756935463205509,0.283631363198395,-0.266872977187663,0.789566963361312,-0.17516726752548,0.0145585578413578
"M3","~~","M3","",0.641833061555163,0.135721708719778,4.72903758440252,2.25586624824636e-06,0.394463717660124,0.916569402325845
"M4","~~","M4","",0.100290183002665,0.0192709809526791,5.20420746867698,1.94826254684699e-07,0.065631718634005,0.14175725899679
"M5","~~","M5","",2.01289500987519,1.69950705599139,1.18439932495661,0.236255027310116,0.142632742142902,5.51417233582757
"Y","~~","Y","",0.124551409123491,0.0697656457739588,1.78528282425764,0.0742154533887711,0.0339519821006263,0.299870547547212
"Z1","~~","Z1","",6.52770565438721e-05,4.89861624236035e-05,1.33256114205058,0.182675864165638,-1.36038474640284e-05,0.00019013100841134
"Z2","~~","Z2","",0.0138527206474945,0.0166634731596395,0.831322528909946,0.40579145087192,-0.000522428620855846,0.0599696574239349
"Z3","~~","Z3","",0.05,0,NA,NA,0.05,0.05
"Z4","~~","Z4","",0.234875555677616,0.0161031522105569,14.5856881066824,0,0.193486340802649,0.249921291321773
"Z1","~~","Z2","",4.75508965208836e-05,0.000638370871381047,0.0744878857301436,0.94062218017514,-0.00119189163713972,0.00138021732120691
"Z1","~~","Z4","",0.00210683794542969,0.00192460022579744,1.09468860971204,0.273653080402488,-0.00284369670207133,0.00505576422375306
"Z2","~~","Z4","",-0.0569741946059526,0.0329136606128442,-1.73101969046005,0.0834482526078879,-0.119528220943845,0.0107511698689881
"indirect_alpha_Z1",":=","a1*m1","indirect_alpha_Z1",-4.02037183503826,14.1943325925473,-0.283237821068752,0.776994537844552,-38.3898760825828,20.5115337356066
"indirect_alpha_Z2",":=","a2*m1","indirect_alpha_Z2",0.763219865749038,3.60938665965064,0.21145417150262,0.832532889476761,-5.21618509441975,10.322182351429
"indirect_alpha_Z3",":=","a3*m1","indirect_alpha_Z3",0,0,NA,NA,0,0
"indirect_alpha_Z4",":=","a4*m1","indirect_alpha_Z4",0.239427744016224,1.02853237631934,0.2327858116368,0.815927730970658,-1.42175729572988,2.767434492472
"indirect_beta_Z1",":=","b1*m2","indirect_beta_Z1",56.8617710220505,37.8190229544561,1.50352300456114,0.132704229288928,-52.4493283494718,113.011123737126
"indirect_beta_Z2",":=","b2*m2","indirect_beta_Z2",1.95185917677741,17.5352275030262,0.111310741559558,0.911369937807537,-5.40635576566934,13.2541537179585
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",0,0,NA,NA,0,0
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",0.0584719844429969,6.04178885172418,0.00967792583918428,0.992278252931873,-1.86234384278226,3.82438409293276
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-1.96292231472322,7.5145279225553,-0.261216983282662,0.793925181903149,-13.8249461445672,16.7275241941802
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",-0.371741335475704,3.20242749621251,-0.116081109069717,0.907588260369777,-4.53860343611853,6.78738853844284
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0,0,NA,NA,0,0
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",-0.0832847984587254,0.945227735719399,-0.0881108280168467,0.92978859034084,-1.40280222330116,1.22546780700162
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",-0.459770111316228,3.62893675556385,-0.126695542602475,0.899181373896502,-10.6281472174924,0.355347558049948
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",0.00947813700044391,0.253626419346421,0.037370464105705,0.970189622443147,-0.125701979357615,0.417299763481978
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",0,0,NA,NA,0,0
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",0.00388758329932928,0.0763365564668285,0.050926888495666,0.959383779384066,-0.050678924108747,0.132421669999733
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",-0.0244058350169841,4.42388494323608,-0.00551683312973579,0.995598226349595,-6.24903972553157,0.370623012991852
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",-0.0112444046091923,0.162712495952104,-0.0691059684346693,0.944905270264748,-0.105623050639803,0.321681681266709
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",0,0,NA,NA,0,0
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",0.000533594924751207,0.0530153318797157,0.0100649171821061,0.991969493560008,-0.0214900716137737,0.150176394045341
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",50.3943009259558,44.1572241583709,1.14124703004916,0.253767138225,-71.1025292178704,115.028533623004
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",2.34157143944199,17.930833400502,0.130589102421555,0.896100363905685,-9.91972590721196,17.2534420069873
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0,0,NA,NA,0,0
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",0.219036108224576,6.21084301416356,0.0352667275159062,0.971867054413858,-3.36658609630774,4.35488422498111
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-3.017724225273,9.93259162385182,-0.303820426687666,0.761264703672106,-25.4634230027106,14.4278842059941
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",58.8721021832709,50.4690962197836,1.16649804717909,0.243413137679136,-55.0924420569992,124.626749244285
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-2.41794844865765,11.1346455150064,-0.217155404309813,0.828087237575877,-17.8806394278581,24.442517128818
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",-0.446404391016454,3.43231341769975,-0.130059332202717,0.896519484963179,-10.1984325928077,0.392187106602148
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",-0.0351166447014252,4.35851597956137,-0.00805701868849389,0.993571498734042,-5.97885620108962,0.304521251733048
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",52.9549084736224,49.7251016520249,1.06495324723918,0.286897087251371,-56.3538868000946,111.380315473345
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",-6.86107352735097,48.3564820013795,-0.141885291141635,0.887170612737948,-114.127330865053,49.654106788508
