"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",70.1761742022701,64.4869026372174,1.08822367538814,0.276496375366779,-5.92481371269839,250.149059480331
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",12.2180364060169,97.9449075662887,0.124743967906119,0.900726247884761,-2.18198747184636,343.212018520944
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0,0,NA,NA,0,0
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",2.15201524513942,27.385874968471,0.0785812119429089,0.937365732017503,-1.84916274475654,92.7771868785307
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-66.8994713205881,78.304661686807,-0.85434851360656,0.392911914312832,-278.038702758981,24.1574639216771
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",155.483556973312,200.808521151603,0.77428764517382,0.438760708180509,8.8300881350585,780.610729849824
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-0.778009180837163,41.3660169715235,-0.018807930707294,0.984994327153309,-107.123656423021,93.162574074499
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",0.186280093627759,2.966756515444,0.0627891411573694,0.949934412908482,-7.65824996835317,5.08147877786104
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",-3.44613071208832,3.45813756124677,-0.996527943453435,0.318993696933168,-9.28858786615426,4.31113359026744
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",84.5462258534264,152.363187649664,0.554899297905393,0.578963542155133,17.9671374688908,574.213563067444
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",53.8553763003444,147.205769845695,0.365850987748626,0.714476270685408,-15.2538791835328,537.817655543513
