"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"M2","~","Z3","b3",-0.0396735871157229,1.71755134434131,-0.0230989235031794,0.981571364378175,-2.46171868734129,1.73118366883578
"M2","~","Z4","b4",-0.207209132900767,1.92538102445088,-0.10761980629775,0.914297285087845,-2.83473681252129,0.734190131200227
"M3","~","Z1","d1",13.1849424229386,4.15583725300568,3.17263204024717,0.00151063849099531,4.36607684781551,22.6950287719409
"M3","~","Z2","d2",-2.52928321066423,4.81630343741119,-0.525150303242469,0.59947870927682,-13.8681082810922,1.9683316432138
"M3","~","Z3","d3",-1.00431299361733,2.07887485651384,-0.483104113011166,0.629021813816641,-6.26831851570446,2.56421833655436
"M3","~","Z4","d4",-1.07879175509088,1.32963830719087,-0.811342264476451,0.417169145072065,-4.43144022396227,0.563172380242769
"M4","~","Z1","l1",2.85196385054969,8.99081294249694,0.317208673875228,0.75108526873405,-6.57903711676319,35.1834619837551
"M4","~","Z2","l2",-0.525504410643898,5.75744714578556,-0.0912738575513569,0.927274989916225,-4.86119427104503,5.45823535830824
"M4","~","Z3","l3",-0.241489211171256,1.12882973520752,-0.213928818172797,0.830602566770891,-2.42866208251728,1.32894344686811
"M4","~","Z4","l4",-0.501201034614364,1.63825602265238,-0.305935719255228,0.759653588985586,-2.32475066969428,0.0641504647018805
"M5","~","Z1","k1",-1.08592748438022,13.7685651434653,-0.0788700545819485,0.937135982004127,-10.0112914874139,19.7020132998439
"M5","~","Z2","k2",0.0756072031514796,4.01058629453794,0.0188519078256588,0.98495924470961,-3.48004524752778,3.18020323551771
"M5","~","Z3","k3",0.330204792416382,1.73345944594828,0.190488905401387,0.848926036227937,-0.975561686586599,1.52362158740708
"M5","~","Z4","k4",0.468734767432939,2.60061161277351,0.180240203931506,0.856963997065668,-0.429030181365944,1.33807121786601
"Y","~","M1","m1",-0.16337636945454,0.662867338964983,-0.246469179956339,0.805319059503674,-1.41239935144091,1.1377678343118
"Y","~","M2","m2",-0.152588521694303,5.04447094720768,-0.0302486669645242,0.975868735645073,-14.2206634306759,4.18602864285474
"Y","~","M3","m3",-0.157005189109123,1.17521421457427,-0.133597081418896,0.893721192190536,-2.40551823147862,2.35758098905742
"Y","~","M4","m4",-0.297657569346825,1.58214545415564,-0.188135400929796,0.850770510631886,-2.16469489016888,0.44174093158821
"Y","~","M5","m5",0.69502150017487,1.21664719578323,0.57125969022387,0.567823621814609,-0.484384358843018,1.70600621450096
"Y","~","Z1","c1",5.35674441307697,9.28513404723368,0.576916217453306,0.563996054619024,-16.6758066181353,23.1187158105416
"Y","~","Z2","c2",0.727790587605658,16.9393659503343,0.042964452727423,0.965729870287517,-10.1762767907127,63.8128028492073
"Y","~","Z3","c3",-0.807032686168255,3.7309788168514,-0.216305888021449,0.828749319729385,-7.47915170458413,9.35415107678707
"Y","~","Z4","c4",-0.711388465233984,2.63500363692555,-0.269976274516271,0.787178506277805,-6.80227225302827,2.46321789873303
"x1","~~","x1","",0.234333682752554,0.0774377437163553,3.02609130259385,0.00247737483074939,0.100657875600778,0.409806662612258
"x2","~~","x2","",0.0184748177046745,0.012635367099855,1.46215124251408,0.143699769288397,0.0178051257578825,0.0544841948995208
"x3","~~","x3","",0.036298806830566,0.0219334360999626,1.6549530436149,0.0979340232342423,0.0180375898209957,0.0989216261465971
"x4","~~","x4","",0.536377656468993,0.281467873327693,1.90564432852529,0.0566963667370584,0.107713151201824,1.20354207230516
"x5","~~","x5","",0.411629498128459,0.123734590532147,3.3267132202738,0.000878767609727937,0.213543212284535,0.673773003993744
"x6","~~","x6","",0.501852242510195,0.0787483351650534,6.3728616161641,1.85533366447999e-10,0.318007878367347,0.638955084956925
"x7","~~","x7","",0.429635924412327,0.233514518193436,1.83986814925327,0.065787597152684,0.148255086641131,0.727072189927747
"x9","~~","x9","",0.55173031055686,0.549312922465159,1.00440074863131,0.315185489325766,0.299396692894231,0.701259060682024
"x10","~~","x10","",0.815183426993492,0.309857940770645,2.63082955036123,0.00851767436136197,0.216310171380077,1.38788815119088
"x11","~~","x11","",0.214995609832025,2.75154452891965,0.0781363367273724,0.937719603009993,-0.15697094338165,0.346695624469068
"x12","~~","x12","",0.450281875343939,0.238375926683808,1.88895700001289,0.0588975907285008,0.258010084477568,0.63563483698311
"x13","~~","x13","",0.161684295769652,0.031539979795047,5.1263284510741,2.95447006859462e-07,0.0854906089770443,0.203266064642405
"x14","~~","x14","",0,0,NA,NA,0,0
"x16","~~","x16","",0,0,NA,NA,0,0
"M1","~~","M1","",2.09000544690156,0.686185228859253,3.04583275623127,0.00232036862971019,0.800993778917118,3.23551079896948
"M2","~~","M2","",0.0888893385277355,0.183901646711327,0.483352596984987,0.628845400051248,-0.294650498014147,0.261608626603859
"M3","~~","M3","",0.599522803484005,0.187575060378846,3.19617545249964,0.00139262399657869,0.216119388729473,0.946424049872839
"M4","~~","M4","",0.381195662484904,0.410059323787426,0.929611010826608,0.35257252437944,0.0438219508624683,0.767730809509995
"M5","~~","M5","",0.176405218642718,0.193404198034785,0.912106461158567,0.361712677414736,0.0612782795517843,0.23602536660728
"Y","~~","Y","",0.344924494331132,1.47269939808418,0.234212422969576,0.814820071080322,-3.73498952345082,1.80008447965449
"Z1","~~","Z1","",0.00649006833842373,0.0140141301640859,0.463108895267427,0.643286314304786,-0.000163524882066543,0.0606575050553052
"Z2","~~","Z2","",0.0956146606553921,2.76475485358232,0.0345834136185721,0.972411927603362,-0.00366137791727769,0.550598786292066
"Z3","~~","Z3","",0.0363118258876357,0.020594025099564,1.76322140582438,0.0778631548480715,0.0185114428715068,0.0854407704795574
"Z4","~~","Z4","",0.202919455874038,0.0262241673634771,7.73787983662153,1.02140518265514e-14,0.140966078205824,0.239237627572907
"Z1","~~","Z2","",0.02350689502827,0.0160685383255657,1.46291433308962,0.143490821515294,-0.000692201896495106,0.0557008544118877
"Z1","~~","Z3","",0.00448220857776962,0.00596190737308972,0.751807818752934,0.452166639353565,-0.00263771077880128,0.0203768255470338
"Z1","~~","Z4","",0.013527443083111,0.0184961331107855,0.731366010510751,0.464555620530116,-0.00464529030840457,0.0698872440728942
"Z2","~~","Z3","",0.00296366015281278,0.0107279427947586,0.276256148034342,0.782351334542352,-0.0139683057161741,0.0303857001929647
"Z2","~~","Z4","",-0.00692045128279849,0.0321596309432277,-0.215190631230046,0.829618695027639,-0.0738693745871046,0.0522152419942319
"Z3","~~","Z4","",-0.00818794274841208,0.0146062463031997,-0.560578164878569,0.575085140160844,-0.0405847239578848,0.0149513416725525
"indirect_alpha_Z1",":=","a1*m1","indirect_alpha_Z1",-5.62420788623008,22.671067224697,-0.248078655957725,0.80407354959432,-48.5833447547163,38.5386208386193
"indirect_alpha_Z2",":=","a2*m1","indirect_alpha_Z2",1.20396645774508,12.805586031403,0.0940188488674086,0.925094183827082,-29.0096008466082,17.7861345119724
"indirect_alpha_Z3",":=","a3*m1","indirect_alpha_Z3",0.625051146858458,4.5519609690561,0.1373146982383,0.890782052970862,-8.75870687473558,8.0844447858539
"indirect_alpha_Z4",":=","a4*m1","indirect_alpha_Z4",0.426226913881877,3.6970131735214,0.115289530731073,0.908215636295995,-3.81456551364813,9.56918093551126
"indirect_beta_Z1",":=","b1*m2","indirect_beta_Z1",-0.301368897101386,30.8986480359586,-0.00975346548336564,0.992217983860676,-22.4479299052877,74.8709302099509
"indirect_beta_Z2",":=","b2*m2","indirect_beta_Z2",-0.110926730653759,27.6872835962868,-0.00400641436231889,0.996803352387884,-39.5366671990973,14.738225803932
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",0.0060537340082983,4.31968259368769,0.00140143028498079,0.998881820778591,-7.47038371811293,3.37538202251092
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",0.0316177352708864,4.6930854308207,0.00673708922135628,0.994624621188841,-8.6028540865223,3.24634000787784
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-2.07010437850637,15.0882840421541,-0.137199457057069,0.890873140058371,-32.9172421825417,33.3955726547986
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",0.397110588800866,12.2601349507155,0.0323903929603721,0.974160723776747,-20.6881431768676,13.504570530961
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0.157682351487639,3.22333095914116,0.048919069585598,0.960983791723587,-7.09072693635355,3.5665000844291
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",0.169375903517405,2.54689942181046,0.0665027845493031,0.946977540869683,-3.24351317172181,5.07121831322103
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",-0.848908627619633,5.17986232691657,-0.163886330184564,0.869820628528462,-10.3287810471664,6.64329357982041
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",0.156420365553298,7.06832942293346,0.0221297503545585,0.982344454932241,-9.78988393716667,2.06117200261441
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",0.0718810916207181,1.93761514150142,0.0370977136176893,0.970407095044005,-2.21931695130344,1.46131178374048
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",0.149186281717425,1.50757587943051,0.0989577266079507,0.921171834576192,-0.304668409153753,2.88751702560345
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",-0.754742949275063,8.23101440265217,-0.091695010159607,0.926940362006557,-8.62764644284678,10.6341396784343
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",0.0525486317583675,5.59158074939674,0.00939781326846382,0.992501740260948,-1.8632884970686,2.28694132252188
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",0.229499430190165,1.23756920131688,0.185443714942129,0.852881023418989,-1.05641102407072,1.17090635761442
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",0.32578074124536,2.22278054705212,0.146564509788164,0.883475768187761,-0.474520005864862,1.32196243371016
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",-9.59933273873253,49.9623530193452,-0.192131318054931,0.84763934362717,-100.103795959646,126.652080885707
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",1.69911931320385,36.6738955816833,0.0463304834748035,0.963046843089862,-74.7976087487595,39.5678690047862
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",1.09016775416528,9.40649204613674,0.115895250728779,0.907735559702393,-22.0000156245728,19.1315573510721
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",1.10218757563295,7.94520116335104,0.13872368401659,0.889668501916467,-15.0618964471279,18.6899442722107
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-3.36896336774467,12.7446724088762,-0.264342876745762,0.791515724030613,-27.512280762835,10.7764110580297
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",-0.374624158475961,40.5911884156673,-0.00922919907246087,0.992636269089776,-46.5600645933676,76.8260830452247
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-1.34593553470046,13.4037630699284,-0.100414751266389,0.920015059140086,-23.8714484226306,10.9454921576672
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",-0.471420888728191,8.02338705938041,-0.0587558452856935,0.953146578021969,-20.1420345877701,3.77713558827082
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",-0.14691414608117,7.3088553758723,-0.0201008418590628,0.983962928575448,-7.1626396384946,11.4828823809198
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",-5.70785809573045,47.9116189482236,-0.119133066697219,0.905169933848394,-98.0083344934371,76.1844362519586
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",-1.14174424645006,43.7254782003278,-0.0261116468805481,0.979168287363568,-69.5976438651139,78.4648489676315
