"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"M5","~","Z2","k2",0.0807109811652869,1.53911110032285,0.0524399967931857,0.958178105110777,-1.20908840912862,2.38099170816862
"M5","~","Z3","k3",0.336863938940446,0.58319198431414,0.577621003033184,0.563520023740059,-0.725202035654291,1.36176872439217
"M5","~","Z4","k4",0.468987387997266,0.333978056816712,1.40424611265598,0.160245574730267,-0.277701199881081,1.07377431743065
"Y","~","M1","m1",-0.0397763571055338,0.618632769509324,-0.064297203552736,0.948733580091093,-0.777248299104703,0.982615411134209
"Y","~","M2","m2",-0.867605282026562,6.21650613793106,-0.139564775257394,0.889003873438315,-19.0047898484951,1.43277450047881
"Y","~","M3","m3",-0.0524855555704491,1.09645047523783,-0.0478686057927648,0.961820959644571,-1.3221905654697,1.34301031560801
"Y","~","M4","m4",-0.408448066387035,0.917365852408129,-0.445240102751633,0.656146248559287,-1.62798306178399,0.28349632245094
"Y","~","M5","m5",0.794391169888303,0.599807143853435,1.32441098447873,0.185366588469165,-0.0533371657958464,1.39376307033241
"Y","~","Z1","c1",11.5301089479595,4.97567044362531,2.31729755388675,0.020487528469274,-1.57567285028028,22.8190081432621
"Y","~","Z2","c2",1.05188820291528,12.6852704860849,0.0829220160554834,0.933913548045476,-8.17343482408181,46.6410671997791
"Y","~","Z3","c3",-0.790356348752886,3.53085531398825,-0.223842745870021,0.822879667381448,-4.97953784037908,5.48648421431702
"Y","~","Z4","c4",-0.363146451011359,2.02320397845228,-0.179490775462571,0.857552359829011,-5.53962831783791,2.79167528984834
"x1","~~","x1","",0.238469055745304,0.0819169984345629,2.91110587915155,0.00360151951449628,0.0730444686805049,0.413044781922123
"x2","~~","x2","",0.0183981740995993,0.0140716971123335,1.30745950205777,0.191056700368168,0.0178240020076179,0.0687489449207771
"x3","~~","x3","",0.0361699477029155,0.144023365057083,0.251139443163127,0.801706301634465,0.017964981667641,0.0852984258133969
"x4","~~","x4","",0.542319090055048,0.278621289553398,1.94643808778694,0.0516021381606924,0.111127910108975,1.17287487067092
"x5","~~","x5","",0.414308224218544,0.267336779934895,1.54976140701419,0.121198793205626,0.228816971803427,0.677340216357582
"x6","~~","x6","",0.504931239437549,0.0809078623921294,6.2408179441244,4.35288693978464e-10,0.322821287086391,0.631909076956399
"x7","~~","x7","",0.440013818647079,0.137826304045377,3.1925242550378,0.00141035099355014,0.167571955039326,0.729778724558084
"x9","~~","x9","",0.55059227230888,0.0982765117587864,5.60248082125945,2.11305422048724e-08,0.298386503991816,0.703860234333527
"x10","~~","x10","",0.810296076232727,0.303819986029547,2.66702690241689,0.0076525545945576,0.261408559853504,1.48284698051248
"x11","~~","x11","",0.223994305638725,2.39092068255418,0.0936853770487422,0.925359086607743,0.0615486485298365,0.327013009158057
"x12","~~","x12","",0.456787576972293,0.0795705239279412,5.74066318057625,9.43064981662189e-09,0.293674315856842,0.617753554538399
"x13","~~","x13","",0.15952852598372,0.0330940440954327,4.82046030771248,1.43227353177622e-06,0.0833729427356509,0.213890176599742
"x14","~~","x14","",0,0,NA,NA,0,0
"x16","~~","x16","",0,0,NA,NA,0,0
"M1","~~","M1","",1.82953622481315,0.456521419801164,4.00755834328649,6.13497091441761e-05,0.82465080096824,2.60448108604494
"M2","~~","M2","",0.0825478840950461,0.12205588781323,0.676312184311507,0.498842458485028,-0.0804579031469551,0.208810867382676
"M3","~~","M3","",0.620633497839839,0.200140911922116,3.10098266206239,0.00192879583825878,0.242868661381526,0.990118758598885
"M4","~~","M4","",0.382493513168783,0.909856665637438,0.420388757498206,0.674201479682065,0.0540233405550748,0.812565344269459
