"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"M5","~","Z4","k4",0.456407725727051,0.623996695420527,0.731426510871931,0.464518677103315,-0.383459610646207,1.05542715600553
"Y","~","M1","m1",-0.161660726708511,0.107368945406928,-1.50565627794719,0.132155433297187,-0.347587441779248,0.123301338051187
"Y","~","M2","m2",0.261400542736111,1.83834493497259,0.142193414175566,0.886927233660176,-1.51549085302062,5.35002446309531
"Y","~","M3","m3",-0.129555177696164,0.390639269511096,-0.331649139776214,0.740154209447238,-0.481697893943911,0.336796594324937
"Y","~","M4","m4",0.004055751704291,0.516002197444057,0.00785995045056124,0.993728731458818,-0.164976968350062,0.265649269684748
"Y","~","M5","m5",-0.0448434457733422,0.328922566646681,-0.136334354406008,0.891556966534208,-0.288539767418018,0.216797431168862
"Y","~","Z1","c1",0.282050086076122,12.6604018590574,0.022278130600913,0.982226093805156,-36.4155216396368,22.1919289854328
"Y","~","Z2","c2",-0.195431838825354,5.76643370652603,-0.0338912833774848,0.972963844053831,-14.1670686074109,5.58625959384865
"Y","~","Z3","c3",-0.314744505367213,1.65583223251764,-0.190082364134592,0.849244589516002,-2.29934146629654,2.95617969077868
"Y","~","Z4","c4",-0.120717813293437,1.52721751070401,-0.0790442831144521,0.936997400397242,-1.70939344844657,3.51133700400852
"x1","~~","x1","",0.235216909061885,0.0809807022633067,2.90460446116018,0.00367717474035878,0.0873185004090937,0.420494631876137
"x2","~~","x2","",0.0184676482821336,0.0137912767588843,1.3390818417328,0.180544031126541,0.0177231031205348,0.0689391843584963
"x3","~~","x3","",0.0362819924937362,0.0215551863865323,1.68321404617523,0.0923336626443843,0.018035770153019,0.0988227292560562
"x4","~~","x4","",0.529035857051898,0.26889044447611,1.96747734224115,0.0491282055395064,0.111167091052222,1.14506963860878
"x5","~~","x5","",0.424020900977623,0.345145015293916,1.22852969676105,0.219248188496229,0.23277731319091,0.693394138553737
"x6","~~","x6","",0.481326262698724,0.0836388082477516,5.75481971566307,8.67343064037129e-09,0.303384693256018,0.642159830553834
"x7","~~","x7","",0.441712009907806,0.238705136901427,1.85045037422136,0.0642486643048032,0.160495659082848,0.723600466300212
"x9","~~","x9","",0.551459878238917,0.10975333579029,5.02453865541375,5.04644153576095e-07,0.277249794145851,0.720127247843464
"x10","~~","x10","",0.81523967254844,0.300336789447016,2.71441828371899,0.00663922777453818,0.23027751804016,1.38697238605643
"x11","~~","x11","",0.206447560675552,2.38559386365318,0.0865392738558644,0.931037737135696,-0.198007213384632,0.335776266675394
"x12","~~","x12","",0.475816169569089,0.51439087006594,0.925008971306379,0.354961240881244,0.314980745866693,0.639146453930964
"x13","~~","x13","",0.157908554179958,0.403401710120076,0.391442451081714,0.695470219064742,0.0694073266237821,0.211888205935902
"x14","~~","x14","",0,0,NA,NA,0,0
"x16","~~","x16","",0,0,NA,NA,0,0
"M1","~~","M1","",1.98484902780807,0.677154928740744,2.93115938991857,0.00337699465176367,0.655136646331164,2.97983005093978
"M2","~~","M2","",0.0919259271501661,0.248720965553965,0.369594605526814,0.711684571104825,-0.0906129730984935,0.249368927041434
"M3","~~","M3","",0.605012877576386,0.257223014474402,2.35209465534273,0.0186680237827781,0.169651546610637,0.940101644293772
"M4","~~","M4","",0.382083105377036,0.171430728674614,2.22879006774948,0.0258278761094124,0.0483987069700966,0.723305922126516
"M5","~~","M5","",0.176020459577943,0.0668528731879753,2.63295279894723,0.00846461099825735,0.0790536508645153,0.232987793571193
"Y","~~","Y","",0.0195107248360679,0.0870266840406622,0.224192442250836,0.82260756402096,-0.228371208119325,0.0892233498473676
"Z1","~~","Z1","",0.0060879126160327,0.0137480739712413,0.442819309000489,0.657896435742762,-0.000121438666491768,0.0491515682578832
"Z2","~~","Z2","",0.103898149546517,2.39667747233988,0.0433509100601178,0.965421808979157,-0.0106156076958285,0.620563286390641
"Z3","~~","Z3","",0.0363118983648976,0.0204340173691955,1.77703178522488,0.0755630103216771,0.0185113548438308,0.0854417845778025
"Z4","~~","Z4","",0.20291814289013,0.0280411613218131,7.23643862539607,4.60520510614515e-13,0.128164775384697,0.239268572687391
"Z1","~~","Z2","",0.0238764229417279,0.0169350506204589,1.40988199426361,0.158574530186491,-0.000277788511666956,0.0600975149804877
"Z1","~~","Z3","",0.00450254452615851,0.00641963959793977,0.701370296177296,0.483071954266079,-0.00158568144123836,0.0233338470279603
"Z1","~~","Z4","",0.0132011315558127,0.0198144343017804,0.666238124932314,0.505258907804495,-0.00957952438439555,0.0709236412057247
"Z2","~~","Z3","",0.00594394779321484,0.0100114796882465,0.593713215059813,0.552703942752635,-0.00792397987837422,0.0311783101934697
"Z2","~~","Z4","",-0.0126307034022485,0.0308577038465346,-0.409320909457977,0.682304172778741,-0.064399690428322,0.0541525807627274
"Z3","~~","Z4","",-0.00818805395379554,0.0146283536236788,-0.559738584699075,0.575657759923157,-0.0391571651523673,0.0138835161053589
"indirect_alpha_Z1",":=","a1*m1","indirect_alpha_Z1",-5.01766639177152,3.30631504336417,-1.51760081116349,0.129115062258437,-10.8026466299165,3.76337765406147
"indirect_alpha_Z2",":=","a2*m1","indirect_alpha_Z2",0.993400678015113,2.16362366972254,0.459137460879464,0.646135457094422,-1.64806440588091,5.74987002392441
"indirect_alpha_Z3",":=","a3*m1","indirect_alpha_Z3",0.482126544567847,0.747083214596358,0.645345170588976,0.518703526486536,-0.830197424928948,2.21468160088826
"indirect_alpha_Z4",":=","a4*m1","indirect_alpha_Z4",0.392870383849273,0.591583908028584,0.664099172606789,0.506626839676865,-0.238651759293412,2.24236276520658
"indirect_beta_Z1",":=","b1*m2","indirect_beta_Z1",0.550174161417674,10.6073756166261,0.0518671329556133,0.958634563112076,-11.1046586882975,33.8565559929754
"indirect_beta_Z2",":=","b2*m2","indirect_beta_Z2",0.175770538324145,5.54339339327357,0.0317081119549312,0.97470482573639,-1.90144391559807,13.7610558988818
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",-0.0275760846534373,1.61205043581936,-0.0171062170517148,0.986351879148849,-3.08370091377617,1.36132173732633
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",-0.051773811914181,1.32398821681457,-0.0391044355657071,0.968807124605746,-2.12196270959897,0.991512947010801
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-1.67793710733448,5.32123401447002,-0.315328569044637,0.752512195662233,-7.09198035319223,6.04296508865215
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",0.293425503228422,3.05942737868844,0.0959086348224457,0.92359313660118,-3.50358827106398,2.51284148052975
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0.106419948976182,0.702770324061587,0.151429201451107,0.87963715563587,-1.03340803831231,1.28613338490053
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",0.141177958196394,0.745164561062789,0.18945876598726,0.84973326975339,-0.573265152847434,1.31407967794313
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",0.011849447808383,5.0011655118133,0.00236933726356253,0.998109544146829,-0.756646870604905,3.30882423945968
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",-0.00200373950323396,1.33957293951633,-0.0014958047032194,0.99880652096638,-0.317441658204811,0.258148983034233
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",-0.000877999740677243,0.434167252529214,-0.00202226154912079,0.998386469831818,-0.295765428982069,0.132177410576247
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",-0.00208043341765147,0.375865368372824,-0.00553504949566906,0.995583692014375,-0.213002684011416,0.103810222089864
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",0.0425198109401619,7.93235348069131,0.00536030208987312,0.99572311820242,-0.491482802109165,1.96458972871135
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",-0.00117596272978248,4.95504301710829,-0.000237326442116089,0.999810640897743,-0.300462528212339,0.176947610979937
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",-0.0140385236083509,0.377981237846566,-0.0371407948403236,0.970372744874263,-0.188847512766232,0.120472002598277
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",-0.0204668950991755,0.697540268639994,-0.0293415248112917,0.976592209136536,-0.21171772690402,0.0750890381404205
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",-6.09106007893978,17.4075642197578,-0.349908809873949,0.726407135169876,-25.996393107343,35.9768718170329
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",1.45941701733466,9.62637274188515,0.151606119611868,0.879497606453291,-13.359157949545,15.6123809632854
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0.546053885541564,2.20141983952292,0.248046227138528,0.804098640078771,-2.86585718407458,3.83023020363682
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",0.45972720161466,2.14820949188071,0.214004827439887,0.83054329263732,-3.41190599456527,4.66073687954505
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-3.14926878533929,2.82162380480537,-1.11611929980741,0.264371071931687,-7.63957675316566,2.9008944159885
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",0.6465948031742,9.9892156852439,0.0647292864172862,0.948389544523512,-13.44343371491,34.7876055156864
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-1.13691369693348,4.80473445171528,-0.236623627873462,0.81294878829364,-6.94931509460518,2.74854454667452
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",0.00688727514682037,5.23124012844708,0.00131656643123069,0.998949532274721,-0.621813697261467,2.21916252514931
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",0.00683842950285311,4.64313250693155,0.0014728051574329,0.998824871928653,-0.562703133288656,2.28294357575176
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",-3.6258619744489,13.9576400054872,-0.259776149336381,0.795036449576241,-28.8546378340964,32.8930459332
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",-3.97470604585878,8.45854580953762,-0.469904181564757,0.638423476649896,-16.4729216016633,10.5314697316968
