"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",0.060133328875599,3.54623322773936,0.0169569582748319,0.986470953150931,-5.46677404963413,2.28174672942481
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",0.155053907994051,2.36716290773799,0.0655020013566437,0.947774312907835,-1.9116298253437,3.2549135270059
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-0.81371903696249,15.2409815077252,-0.0533901990859342,0.957421014072821,-32.8818493323447,19.4864890440958
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",0.123352903083775,14.2731085047613,0.00864232924752353,0.993104504761389,-16.8581795712747,12.5698972473515
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0.0428592536971163,4.74352084664463,0.00903532525369486,0.992790951566016,-5.54411456385848,3.90284335712563
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",0.0587568097462037,2.85068069335565,0.0206115016259638,0.983555565445073,-2.40869673022635,5.32697050453582
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",0.52231422837365,4.7191814308577,0.110678988724263,0.911870908166279,-9.42779984831604,6.64838036288571
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",-0.0814270776029561,4.25542983699863,-0.0191348655064154,0.984733517864536,-2.63170389223678,0.895424169517007
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",-0.0326348871473459,1.27924058227041,-0.0255111412189763,0.979647261972676,-0.879118579114734,0.807606750502252
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",-0.0848647536748926,0.996730063430944,-0.0851431664284021,0.932147573033248,-0.595944501314284,0.877250042104575
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",0.424805989533935,8.97850208076841,0.0473136816935034,0.962263223880536,-9.75265669250595,6.73889839141161
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",-0.0127831905627434,6.52279660320163,-0.00195977145086342,0.998436329617586,-2.87975670117324,0.801891045975189
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",-0.106363145001988,1.52441114392162,-0.0697732665010337,0.944374125547735,-1.12284574928918,0.484723786349303
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",-0.152469196884568,1.04485191917819,-0.145924215753453,0.88398121480242,-0.908394040468254,0.359456317465388
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",-2.77217278525591,39.5539969230175,-0.0700857814862878,0.944125383602392,-88.4680041591338,61.0530051244788
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",-0.256946181872905,29.2805638592779,-0.00877531536304375,0.992998401216806,-59.4911092205822,30.864978831953
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0.0462585891540175,8.24043420537995,0.00561361064248489,0.995521010262135,-18.793686111808,12.2628747532481
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",0.0389300312039695,6.67877097100082,0.00582892142476565,0.995349219925131,-8.20904261791076,12.9548111636418
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-0.635489688767742,8.98285051042368,-0.070744769494975,0.943600889170395,-21.612260278295,10.119885869856
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",-2.19626855460078,23.1308429078721,-0.0949497847245905,0.924354712619271,-38.6754922659564,22.0205662674531
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-0.588750070435395,15.91301838452,-0.0369980135891834,0.97048658958382,-23.5035726552814,7.65158812201067
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",0.323387509948455,5.99975767495129,0.0539000952152756,0.957014760806956,-9.09248085820111,5.33732843228627
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",0.153190457084635,11.7341160657047,0.0130551339552848,0.989583806062018,-11.017025923818,4.72174793491025
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",-2.94393034677083,36.3525362819078,-0.08098280471935,0.935455627430369,-79.7622995381686,35.1867951601842
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",5.7550700893504,32.9938943246076,0.174428336125758,0.861528846646339,-56.4004371825719,40.9093944680411
